12852: Kommunefordelt månedslønn, etter region, statistikkmål, arbeidssted/bosted, kjønn, alder, avtalt/vanlig arbeidstid per uke, statistikkvariabel og år;;;;;;;;
;;;;;;;;
3316 Modum;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;55220
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;53460
3318 Krødsherad;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;50650
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;52680
3320 Flå;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;51330
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;51400
3322 Nesbyen;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;51100
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;52460
3324 Gol;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;51390
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;51770
3326 Hemsedal;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;48980
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;54330
3328 Ål;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;54090
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;53180
3330 Hol;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;50430
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;52120
3332 Sigdal;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;49520
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;51990
3334 Flesberg;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;49000
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;54310
3336 Rollag;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;48500
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;50890
3338 Nore og Uvdal;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;50160
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;51010
3401 Kongsvinger;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;47880;50580;53380
;;Bor i regionen;Begge kjønn;I alt;I alt;49030;51710;54520
3403 Hamar;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;52160;55390;57830
;;Bor i regionen;Begge kjønn;I alt;I alt;53010;56390;59110
3405 Lillehammer;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;50240;53330;55850
;;Bor i regionen;Begge kjønn;I alt;I alt;52010;55400;58200
3407 Gjøvik;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;48490;51490;54370
;;Bor i regionen;Begge kjønn;I alt;I alt;50190;53100;55960
3411 Ringsaker;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;47340;49970;52510
;;Bor i regionen;Begge kjønn;I alt;I alt;48120;51060;53530
3412 Løten;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;44650;47950;50360
;;Bor i regionen;Begge kjønn;I alt;I alt;46980;49700;51980
3413 Stange;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;47380;50430;53280
;;Bor i regionen;Begge kjønn;I alt;I alt;49620;52750;55300
3414 Nord-Odal;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;46050;48620;51340
;;Bor i regionen;Begge kjønn;I alt;I alt;46440;49240;51920
3415 Sør-Odal;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;44560;47200;50450
;;Bor i regionen;Begge kjønn;I alt;I alt;47850;50790;53430
3416 Eidskog;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;44680;47150;49730
;;Bor i regionen;Begge kjønn;I alt;I alt;45750;48600;51240
3417 Grue;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;46050;48190;51210
;;Bor i regionen;Begge kjønn;I alt;I alt;45560;48210;50940
3418 Åsnes;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;44530;47400;50300
;;Bor i regionen;Begge kjønn;I alt;I alt;45750;48540;51100
3419 Våler (Innlandet);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;44640;47340;49670
;;Bor i regionen;Begge kjønn;I alt;I alt;44660;46940;49650
3420 Elverum;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;48810;52020;54530
;;Bor i regionen;Begge kjønn;I alt;I alt;49330;52460;55300
3421 Trysil;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;44050;46780;49410
;;Bor i regionen;Begge kjønn;I alt;I alt;45210;47900;50440
3422 Åmot;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;48780;53070;55350
;;Bor i regionen;Begge kjønn;I alt;I alt;48740;52690;55570
3423 Stor-Elvdal;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;46690;48720;50680
;;Bor i regionen;Begge kjønn;I alt;I alt;46110;48310;50260
3424 Rendalen;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;43460;45570;48780
;;Bor i regionen;Begge kjønn;I alt;I alt;44340;46960;49220
3425 Engerdal;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;43600;46000;49750
;;Bor i regionen;Begge kjønn;I alt;I alt;43540;46130;48880
3426 Tolga;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;46160;47450;50370
;;Bor i regionen;Begge kjønn;I alt;I alt;46310;49100;51730
3427 Tynset;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;46440;49440;52120
;;Bor i regionen;Begge kjønn;I alt;I alt;46080;49120;51800
3428 Alvdal;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;47510;51110;52960
;;Bor i regionen;Begge kjønn;I alt;I alt;45990;49130;51420
3429 Folldal;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;45620;48980;52570
;;Bor i regionen;Begge kjønn;I alt;I alt;45640;48420;51440
3430 Os;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;45260;49440;51930
;;Bor i regionen;Begge kjønn;I alt;I alt;45170;48260;51120
3431 Dovre;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;45390;49490;51190
;;Bor i regionen;Begge kjønn;I alt;I alt;45460;48250;51180
3432 Lesja;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;43960;46460;48830
;;Bor i regionen;Begge kjønn;I alt;I alt;45520;48930;51430
3433 Skjåk;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;43580;46260;49070
;;Bor i regionen;Begge kjønn;I alt;I alt;44530;47560;50260
3434 Lom;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;44690;47690;50330
;;Bor i regionen;Begge kjønn;I alt;I alt;46220;48490;51350
3435 Vågå;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;45200;47760;50530
;;Bor i regionen;Begge kjønn;I alt;I alt;45990;49170;52070
3436 Nord-Fron;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;46570;49690;52810
;;Bor i regionen;Begge kjønn;I alt;I alt;48940;51450;54390
3437 Sel;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;44610;47600;50480
;;Bor i regionen;Begge kjønn;I alt;I alt;45960;48860;51780
3438 Sør-Fron;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;44940;47350;50220
;;Bor i regionen;Begge kjønn;I alt;I alt;47040;49610;52640
3439 Ringebu;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;46140;47790;50030
;;Bor i regionen;Begge kjønn;I alt;I alt;46280;48710;50730
3440 Øyer;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;44950;47480;49670
;;Bor i regionen;Begge kjønn;I alt;I alt;47320;50340;52960
3441 Gausdal;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;45960;48390;51380
;;Bor i regionen;Begge kjønn;I alt;I alt;46750;49270;51680
3442 Østre Toten;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;43740;46330;48710
;;Bor i regionen;Begge kjønn;I alt;I alt;47290;50300;53310
3443 Vestre Toten;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;50060;53180;56540
;;Bor i regionen;Begge kjønn;I alt;I alt;47490;50590;53310
3446 Gran;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;45480;48340;51030
;;Bor i regionen;Begge kjønn;I alt;I alt;49000;51980;54540
3447 Søndre Land;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;44270;47550;50160
;;Bor i regionen;Begge kjønn;I alt;I alt;46280;49180;52170
3448 Nordre Land;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;44100;47000;49310
;;Bor i regionen;Begge kjønn;I alt;I alt;45330;48460;50900
3449 Sør-Aurdal;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;44550;46890;49440
;;Bor i regionen;Begge kjønn;I alt;I alt;45810;48630;51360
3450 Etnedal;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;44710;47020;49700
;;Bor i regionen;Begge kjønn;I alt;I alt;45000;47850;50650
3451 Nord-Aurdal;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;45520;48310;51010
;;Bor i regionen;Begge kjønn;I alt;I alt;46160;48780;51220
3452 Vestre Slidre;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;44720;46580;50240
;;Bor i regionen;Begge kjønn;I alt;I alt;46130;48090;50740
3453 Øystre Slidre;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;43220;46100;48800
;;Bor i regionen;Begge kjønn;I alt;I alt;44950;48310;50900
3454 Vang;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;44080;47190;48680
;;Bor i regionen;Begge kjønn;I alt;I alt;45930;48160;50410
0402 Kongsvinger (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0403 Hamar (1992-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0412 Ringsaker (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0415 Løten (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0417 Stange (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0418 Nord-Odal (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0419 Sør-Odal (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0420 Eidskog (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0423 Grue (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0425 Åsnes (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0426 Våler (Hedmark) (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0427 Elverum (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0428 Trysil (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0429 Åmot (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0430 Stor-Elvdal (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0432 Rendalen (1965-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0434 Engerdal (1911-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0436 Tolga (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0437 Tynset (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0438 Alvdal (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0439 Folldal (1914-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0441 Os (Hedmark) (1976-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0499 Uoppgitt kommune Hedmark;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0501 Lillehammer (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0502 Gjøvik (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0511 Dovre (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0512 Lesja (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0513 Skjåk (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0514 Lom (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0515 Vågå (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0516 Nord-Fron (1977-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0517 Sel (1908-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0519 Sør-Fron (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0520 Ringebu (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0521 Øyer (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0522 Gausdal (1962-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0528 Østre Toten (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0529 Vestre Toten (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0532 Jevnaker (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0533 Lunner (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0534 Gran (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0536 Søndre Land (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0538 Nordre Land (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0540 Sør-Aurdal (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0541 Etnedal (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0542 Nord-Aurdal (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0543 Vestre Slidre (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0544 Øystre Slidre (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0545 Vang (-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0599 Uoppgitt kommune Oppland;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
3801 Horten (2020-2023);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;51860;54910;.
;;Bor i regionen;Begge kjønn;I alt;I alt;51320;54290;.
3802 Holmestrand (2020-2023);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;47320;49950;.
;;Bor i regionen;Begge kjønn;I alt;I alt;51310;54320;.
3803 Tønsberg (2020-2023);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;50290;53560;.
;;Bor i regionen;Begge kjønn;I alt;I alt;52420;55470;.
3804 Sandefjord (2020-2023);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;49880;52740;.
;;Bor i regionen;Begge kjønn;I alt;I alt;50750;53770;.
3805 Larvik (2020-2023);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;48090;51190;.
;;Bor i regionen;Begge kjønn;I alt;I alt;49920;52930;.
3806 Porsgrunn (2020-2023);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;53450;56620;.
;;Bor i regionen;Begge kjønn;I alt;I alt;52490;55780;.
3807 Skien (2020-2023);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;49140;52240;.
;;Bor i regionen;Begge kjønn;I alt;I alt;50830;53930;.
3808 Notodden (2020-2023);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;48690;51780;.
;;Bor i regionen;Begge kjønn;I alt;I alt;48970;51690;.
3811 Færder (2020-2023);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;48370;51130;.
;;Bor i regionen;Begge kjønn;I alt;I alt;55110;58520;.
3812 Siljan (2020-2023);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;45840;49220;.
;;Bor i regionen;Begge kjønn;I alt;I alt;49250;52430;.
3813 Bamble (2020-2023);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;49340;52280;.
;;Bor i regionen;Begge kjønn;I alt;I alt;51700;55090;.
3814 Kragerø (2020-2023);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;47120;49710;.
;;Bor i regionen;Begge kjønn;I alt;I alt;49380;52210;.
3815 Drangedal (2020-2023);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;44990;47900;.
;;Bor i regionen;Begge kjønn;I alt;I alt;48100;51080;.
3816 Nome (2020-2023);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;45840;49230;.
;;Bor i regionen;Begge kjønn;I alt;I alt;47700;50840;.
3817 Midt-Telemark (2020-2023);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;45800;47940;.
;;Bor i regionen;Begge kjønn;I alt;I alt;48330;51300;.
3818 Tinn (2020-2023);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;47040;50440;.
;;Bor i regionen;Begge kjønn;I alt;I alt;48540;51730;.
3819 Hjartdal (2020-2023);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;43330;48020;.
;;Bor i regionen;Begge kjønn;I alt;I alt;47990;50030;.
3820 Seljord (2020-2023);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;45760;49240;.
;;Bor i regionen;Begge kjønn;I alt;I alt;48890;52400;.
3821 Kviteseid (2020-2023);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;46290;50190;.
;;Bor i regionen;Begge kjønn;I alt;I alt;49670;53130;.
3822 Nissedal (2020-2023);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;45550;48540;.
;;Bor i regionen;Begge kjønn;I alt;I alt;46810;50940;.
3823 Fyresdal (2020-2023);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;45460;49240;.
;;Bor i regionen;Begge kjønn;I alt;I alt;48250;50690;.
3824 Tokke (2020-2023);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;50680;52450;.
;;Bor i regionen;Begge kjønn;I alt;I alt;50490;53010;.
3825 Vinje (2020-2023);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;46420;49680;.
;;Bor i regionen;Begge kjønn;I alt;I alt;48980;52090;.
0699 Uoppgitt kommune Buskerud;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
3901 Horten;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;57830
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;56870
3903 Holmestrand;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;52960
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;57150
3905 Tønsberg;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;56300
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;58410
3907 Sandefjord;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;55710
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;56530
3909 Larvik;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;53890
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;55710
3911 Færder;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;53880
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;61360
4001 Porsgrunn;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;60120
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;59070
4003 Skien;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;54770
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;56630
4005 Notodden;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;54510
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;54600
4010 Siljan;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;52060
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;55150
4012 Bamble;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;55290
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;58110
4014 Kragerø;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;52040
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;55020
4016 Drangedal;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;50890
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;54420
4018 Nome;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;51390
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;52880
4020 Midt-Telemark;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;50330
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;53770
4022 Seljord;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;52580
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;55330
4024 Hjartdal;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;51270
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;53150
4026 Tinn;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;53910
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;54870
4028 Kviteseid;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;52280
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;56320
4030 Nissedal;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;52070
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;53640
4032 Fyresdal;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;52480
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;53640
4034 Tokke;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;55250
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;56590
4036 Vinje;Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;53090
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;55150
0701 Horten (2002-2019);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
0702 Holmestrand (-2017);Gjennomsnitt;Arbeider i regionen;Begge kjønn;I alt;I alt;.;.;.
;;Bor i regionen;Begge kjønn;I alt;I alt;.;.;.
